date,district,rainfall_mm,temperature_c,humidity_p,event_label
2023-08-04,Ernakulam,56.1,27.6,84.3,None
2023-08-05,Ernakulam,58.3,24.7,93.5,None
2023-08-06,Ernakulam,38.3,24.3,95.3,None
2023-08-07,Ernakulam,41.4,25.8,84.4,None
2023-08-08,Ernakulam,56.0,27.6,86.5,None
2023-08-09,Ernakulam,76.1,26.5,88.2,None
2023-08-10,Ernakulam,95.7,26.1,83.3,None
2023-08-11,Ernakulam,57.5,23.4,83.9,None
2023-08-12,Ernakulam,109.7,26.6,79.0,None
2023-08-13,Ernakulam,38.3,28.9,84.8,None
2023-08-14,Ernakulam,51.6,25.4,92.1,None
2023-08-15,Ernakulam,30.4,25.0,96.9,None
2023-08-16,Ernakulam,8.5,25.3,82.3,None
2023-08-17,Ernakulam,101.3,25.8,91.8,None
2023-08-18,Ernakulam,16.8,25.9,98.5,None
2023-08-19,Ernakulam,13.6,23.6,87.0,None
2023-08-20,Ernakulam,31.3,28.1,90.7,None
2023-08-21,Ernakulam,28.0,24.4,87.5,None
2023-08-22,Ernakulam,14.7,27.1,86.0,None
2023-08-23,Ernakulam,40.5,27.5,86.9,None
2023-08-24,Ernakulam,51.8,25.3,85.2,None
2023-08-25,Ernakulam,101.3,23.2,82.5,None
2023-08-26,Ernakulam,33.1,27.7,84.8,None
2023-08-27,Ernakulam,30.5,24.6,88.4,None
2023-08-28,Ernakulam,22.6,25.9,88.6,None
2023-08-29,Ernakulam,54.8,25.8,91.3,None
2023-08-30,Ernakulam,63.5,22.8,92.5,None
2023-08-31,Ernakulam,15.0,24.2,88.2,None
2023-09-01,Ernakulam,29.1,26.2,96.8,None
2023-09-02,Ernakulam,42.0,21.8,84.5,None
2023-09-03,Ernakulam,54.4,27.6,95.1,None
2023-09-04,Ernakulam,11.7,27.9,93.1,None
2023-09-05,Ernakulam,36.3,32.0,96.8,None
2023-09-06,Ernakulam,42.9,28.3,85.8,None
2023-09-07,Ernakulam,30.8,26.0,87.9,None
2023-09-08,Ernakulam,29.3,28.4,80.7,None
2023-09-09,Ernakulam,42.2,27.0,86.9,None
2023-09-10,Ernakulam,33.1,26.0,86.2,None
2023-09-11,Ernakulam,19.0,27.0,79.2,None
2023-09-12,Ernakulam,93.5,28.1,90.1,None
2023-09-13,Ernakulam,120.5,27.6,96.2,None
2023-09-14,Ernakulam,39.3,28.5,91.2,None
2023-09-15,Ernakulam,41.4,26.5,87.4,None
2023-09-16,Ernakulam,68.0,25.1,91.4,None
2023-09-17,Ernakulam,11.2,28.2,84.5,None
2023-09-18,Ernakulam,49.3,25.3,93.3,None
2023-09-19,Ernakulam,22.8,26.8,88.2,None
2023-09-20,Ernakulam,28.4,24.9,94.2,None
2023-09-21,Ernakulam,71.1,21.3,94.0,None
2023-09-22,Ernakulam,21.6,26.0,89.3,None
2023-09-23,Ernakulam,33.8,28.1,90.4,None
2023-09-24,Ernakulam,61.4,24.6,85.6,None
2023-09-25,Ernakulam,8.7,27.4,90.1,None
2023-09-26,Ernakulam,26.7,19.7,93.7,None
2023-09-27,Ernakulam,65.5,28.0,97.9,None
2023-09-28,Ernakulam,23.0,26.3,85.2,None
2023-09-29,Ernakulam,30.1,27.7,94.8,None
2023-09-30,Ernakulam,64.2,25.4,92.2,None
2023-10-01,Ernakulam,21.6,26.0,91.6,None
2023-10-02,Ernakulam,19.0,28.9,86.8,None
2023-10-03,Ernakulam,50.9,24.8,91.0,None
2023-10-04,Ernakulam,37.1,26.7,81.5,None
2023-10-05,Ernakulam,45.6,26.7,86.9,None
2023-10-06,Ernakulam,14.7,26.5,87.7,None
2023-10-07,Ernakulam,11.1,26.5,85.0,None
2023-10-08,Ernakulam,38.1,25.5,78.3,None
2023-10-09,Ernakulam,25.6,25.8,86.1,None
2023-10-10,Ernakulam,28.7,26.7,86.7,None
2023-10-11,Ernakulam,27.3,25.8,85.5,None
2023-10-12,Ernakulam,25.7,26.4,85.7,None
2023-10-13,Ernakulam,26.6,30.1,80.8,None
2023-10-14,Ernakulam,10.7,27.6,84.1,None
2023-10-15,Ernakulam,46.2,25.4,79.4,None
2023-10-16,Ernakulam,37.0,26.4,83.4,None
2023-10-17,Ernakulam,24.4,28.8,78.2,None
2023-10-18,Ernakulam,31.4,29.2,77.2,None
2023-10-19,Ernakulam,3.6,29.0,83.6,None
2023-10-20,Ernakulam,37.3,25.8,81.3,None
2023-10-21,Ernakulam,30.1,20.6,84.8,None
2023-10-22,Ernakulam,23.3,25.5,87.4,None
2023-10-23,Ernakulam,2.9,27.3,86.7,None
2023-10-24,Ernakulam,4.5,27.3,79.9,None
2023-10-25,Ernakulam,88.0,30.6,91.2,None
2023-10-26,Ernakulam,19.5,30.3,87.2,None
2023-10-27,Ernakulam,7.7,25.0,81.0,None
2023-10-28,Ernakulam,7.2,26.7,88.0,None
2023-10-29,Ernakulam,22.3,29.6,87.9,None
2023-10-30,Ernakulam,24.2,24.6,85.6,None
2023-10-31,Ernakulam,18.6,21.3,79.4,None
2023-11-01,Ernakulam,13.4,28.3,82.6,None
2023-11-02,Ernakulam,34.3,29.0,89.4,None
2023-11-03,Ernakulam,51.1,25.8,76.1,None
2023-11-04,Ernakulam,14.2,29.2,84.1,None
2023-11-05,Ernakulam,15.6,27.6,88.8,None
2023-11-06,Ernakulam,14.8,27.8,90.4,None
2023-11-07,Ernakulam,19.7,29.0,92.1,None
2023-11-08,Ernakulam,112.9,24.7,87.0,None
2023-11-09,Ernakulam,33.0,26.8,84.4,None
2023-11-10,Ernakulam,48.1,25.6,92.2,None
2023-11-11,Ernakulam,6.0,28.6,87.8,None
2023-11-12,Ernakulam,38.3,25.6,78.8,None
2023-11-13,Ernakulam,20.8,29.6,87.5,None
2023-11-14,Ernakulam,77.0,23.8,87.8,None
2023-11-15,Ernakulam,60.2,28.5,85.9,None
2023-11-16,Ernakulam,34.0,28.7,78.2,None
2023-11-17,Ernakulam,12.8,24.0,85.4,None
2023-11-18,Ernakulam,65.1,25.0,86.2,None
2023-11-19,Ernakulam,55.1,29.2,80.1,None
2023-11-20,Ernakulam,21.8,27.3,80.2,None
2023-11-21,Ernakulam,18.7,27.3,85.9,None
2023-11-22,Ernakulam,35.5,29.0,83.2,None
2023-11-23,Ernakulam,54.3,25.9,90.9,None
2023-11-24,Ernakulam,23.0,28.1,81.7,None
2023-11-25,Ernakulam,7.9,25.6,87.8,None
2023-11-26,Ernakulam,75.8,28.2,78.0,None
2023-11-27,Ernakulam,24.4,28.6,80.3,None
2023-11-28,Ernakulam,37.4,29.1,92.1,None
2023-11-29,Ernakulam,3.6,26.7,87.6,None
2023-11-30,Ernakulam,62.6,29.9,92.8,None
2023-12-01,Ernakulam,1.1,28.4,62.2,None
2023-12-02,Ernakulam,2.0,29.0,63.4,None
2023-12-03,Ernakulam,3.4,28.1,60.6,None
2023-12-04,Ernakulam,4.9,27.8,74.3,None
2023-12-05,Ernakulam,2.0,28.6,63.1,None
2023-12-06,Ernakulam,2.0,29.6,59.1,None
2023-12-07,Ernakulam,2.5,25.9,61.8,None
2023-12-08,Ernakulam,1.8,30.3,73.0,None
2023-12-09,Ernakulam,4.5,28.4,64.3,None
2023-12-10,Ernakulam,0.3,27.9,58.6,None
2023-12-11,Ernakulam,0.7,29.8,66.4,None
2023-12-12,Ernakulam,3.7,27.5,72.0,None
2023-12-13,Ernakulam,1.9,30.4,69.7,None
2023-12-14,Ernakulam,2.2,25.5,70.3,None
2023-12-15,Ernakulam,3.9,30.3,66.9,None
2023-12-16,Ernakulam,2.7,29.9,73.8,None
2023-12-17,Ernakulam,2.2,26.4,64.7,None
2023-12-18,Ernakulam,1.4,30.0,56.3,None
2023-12-19,Ernakulam,2.1,29.2,63.5,None
2023-12-20,Ernakulam,4.6,30.7,68.8,None
2023-12-21,Ernakulam,0.4,25.3,64.2,None
2023-12-22,Ernakulam,1.0,29.8,72.5,None
2023-12-23,Ernakulam,0.7,33.0,65.4,None
2023-12-24,Ernakulam,0.7,27.9,65.2,None
2023-12-25,Ernakulam,1.4,29.8,69.3,None
2023-12-26,Ernakulam,1.0,29.4,69.2,None
2023-12-27,Ernakulam,1.4,26.2,69.5,None
2023-12-28,Ernakulam,2.0,27.1,54.4,None
2023-12-29,Ernakulam,4.2,28.0,56.0,None
2023-12-30,Ernakulam,4.0,29.4,67.1,None
2023-12-31,Ernakulam,0.7,23.6,67.0,None
2024-01-01,Ernakulam,0.9,28.7,65.0,None
2024-01-02,Ernakulam,2.1,29.1,65.3,None
2024-01-03,Ernakulam,3.7,26.5,61.5,None
2024-01-04,Ernakulam,2.3,28.8,64.6,None
2024-01-05,Ernakulam,4.2,31.0,60.6,None
2024-01-06,Ernakulam,0.2,27.7,72.5,None
2024-01-07,Ernakulam,3.8,25.3,57.1,None
2024-01-08,Ernakulam,1.5,30.7,62.3,None
2024-01-09,Ernakulam,0.6,28.1,66.4,None
2024-01-10,Ernakulam,0.9,27.8,60.2,None
2024-01-11,Ernakulam,0.7,26.4,59.1,None
2024-01-12,Ernakulam,2.2,31.2,63.9,None
2024-01-13,Ernakulam,2.7,29.4,62.4,None
2024-01-14,Ernakulam,1.6,29.0,63.9,None
2024-01-15,Ernakulam,1.1,26.7,73.1,None
2024-01-16,Ernakulam,3.0,29.9,56.0,None
2024-01-17,Ernakulam,3.1,25.3,59.6,None
2024-01-18,Ernakulam,0.9,29.0,69.2,None
2024-01-19,Ernakulam,4.2,26.4,66.9,None
2024-01-20,Ernakulam,0.3,30.5,67.1,None
2024-01-21,Ernakulam,0.7,29.7,65.4,None
2024-01-22,Ernakulam,0.1,27.6,65.9,None
2024-01-23,Ernakulam,4.0,32.8,68.2,None
2024-01-24,Ernakulam,1.6,29.2,59.2,None
2024-01-25,Ernakulam,0.6,27.7,59.0,None
2024-01-26,Ernakulam,4.8,27.2,65.3,None
2024-01-27,Ernakulam,0.1,24.7,61.2,None
2024-01-28,Ernakulam,0.8,27.9,67.6,None
2024-01-29,Ernakulam,1.7,30.3,63.4,None
2024-01-30,Ernakulam,1.1,25.7,59.6,None
2024-01-31,Ernakulam,0.2,28.2,60.3,None
2024-02-01,Ernakulam,2.8,31.1,62.9,None
2024-02-02,Ernakulam,3.7,31.3,66.3,None
2024-02-03,Ernakulam,3.5,29.2,72.6,None
2024-02-04,Ernakulam,5.0,28.8,62.5,None
2024-02-05,Ernakulam,4.6,29.0,58.2,None
2024-02-06,Ernakulam,3.4,31.4,66.6,None
2024-02-07,Ernakulam,4.2,30.6,67.9,None
2024-02-08,Ernakulam,2.1,31.8,74.3,None
2024-02-09,Ernakulam,2.1,29.3,73.8,None
2024-02-10,Ernakulam,3.1,30.4,66.2,None
2024-02-11,Ernakulam,2.3,27.6,63.3,None
2024-02-12,Ernakulam,0.8,26.4,63.0,None
2024-02-13,Ernakulam,3.9,27.8,69.5,None
2024-02-14,Ernakulam,3.0,29.6,64.3,None
2024-02-15,Ernakulam,3.9,25.3,55.3,None
2024-02-16,Ernakulam,0.4,32.1,64.9,None
2024-02-17,Ernakulam,2.1,33.1,62.2,None
2024-02-18,Ernakulam,2.9,26.1,58.6,None
2024-02-19,Ernakulam,1.0,30.1,67.0,None
2024-02-20,Ernakulam,3.3,26.7,59.1,None
2024-02-21,Ernakulam,0.7,29.1,64.4,None
2024-02-22,Ernakulam,2.5,27.3,66.3,None
2024-02-23,Ernakulam,2.5,26.2,66.9,None
2024-02-24,Ernakulam,4.5,29.8,62.3,None
2024-02-25,Ernakulam,2.1,28.7,58.7,None
2024-02-26,Ernakulam,3.2,28.7,67.8,None
2024-02-27,Ernakulam,0.3,28.1,67.9,None
2024-02-28,Ernakulam,1.9,29.9,67.2,None
2024-02-29,Ernakulam,3.8,26.3,67.3,None
2024-03-01,Ernakulam,7.9,33.6,80.5,None
2024-03-02,Ernakulam,6.9,37.7,57.3,Heatwave
2024-03-03,Ernakulam,6.4,37.9,75.8,Heatwave
2024-03-04,Ernakulam,1.0,36.1,67.5,None
2024-03-05,Ernakulam,8.1,37.1,82.5,Heatwave
2024-03-06,Ernakulam,9.9,35.6,78.2,None
2024-03-07,Ernakulam,1.4,31.3,68.2,None
2024-03-08,Ernakulam,1.9,37.2,71.4,Heatwave
2024-03-09,Ernakulam,7.3,33.2,75.4,None
2024-03-10,Ernakulam,8.9,32.9,64.3,None
2024-03-11,Ernakulam,8.8,37.9,63.1,Heatwave
2024-03-12,Ernakulam,5.6,31.2,71.8,None
2024-03-13,Ernakulam,4.0,31.6,82.9,None
2024-03-14,Ernakulam,3.5,39.2,74.7,Heatwave
2024-03-15,Ernakulam,9.4,36.2,75.2,None
2024-03-16,Ernakulam,6.2,31.3,76.3,None
2024-03-17,Ernakulam,5.5,28.9,56.4,None
2024-03-18,Ernakulam,9.1,30.4,60.5,None
2024-03-19,Ernakulam,5.6,30.3,79.8,None
2024-03-20,Ernakulam,9.6,35.5,73.5,None
2024-03-21,Ernakulam,0.3,37.8,72.6,Heatwave
2024-03-22,Ernakulam,7.4,32.7,77.9,None
2024-03-23,Ernakulam,0.2,36.6,78.1,None
2024-03-24,Ernakulam,7.7,32.1,79.9,None
2024-03-25,Ernakulam,6.1,36.8,63.1,None
2024-03-26,Ernakulam,7.4,35.9,67.0,None
2024-03-27,Ernakulam,6.4,31.3,73.3,None
2024-03-28,Ernakulam,8.4,32.0,69.3,None
2024-03-29,Ernakulam,4.6,36.6,85.0,None
2024-03-30,Ernakulam,9.7,36.4,65.6,None
2024-03-31,Ernakulam,4.5,36.2,76.6,None
2024-04-01,Ernakulam,6.9,38.9,74.5,Heatwave
2024-04-02,Ernakulam,2.4,33.8,87.6,None
2024-04-03,Ernakulam,2.3,40.0,62.8,Heatwave
2024-04-04,Ernakulam,4.4,34.5,53.6,None
2024-04-05,Ernakulam,2.1,38.7,59.0,Heatwave
2024-04-06,Ernakulam,2.0,39.5,67.8,Heatwave
2024-04-07,Ernakulam,8.4,31.5,61.9,None
2024-04-08,Ernakulam,3.0,34.3,75.2,None
2024-04-09,Ernakulam,0.5,38.8,85.6,Heatwave
2024-04-10,Ernakulam,7.2,36.4,56.6,None
2024-04-11,Ernakulam,9.2,31.6,84.1,None
2024-04-12,Ernakulam,1.1,35.7,74.1,None
2024-04-13,Ernakulam,2.1,34.8,74.2,None
2024-04-14,Ernakulam,1.1,35.5,66.3,None
2024-04-15,Ernakulam,2.7,31.9,78.2,None
2024-04-16,Ernakulam,4.7,33.7,53.7,None
2024-04-17,Ernakulam,7.3,35.4,84.4,None
2024-04-18,Ernakulam,2.6,29.3,72.3,None
2024-04-19,Ernakulam,2.7,32.8,74.1,None
2024-04-20,Ernakulam,8.7,35.0,75.6,None
2024-04-21,Ernakulam,1.4,42.5,69.2,Heatwave
2024-04-22,Ernakulam,3.0,28.1,59.5,None
2024-04-23,Ernakulam,4.5,34.4,52.0,None
2024-04-24,Ernakulam,4.8,32.7,60.6,None
2024-04-25,Ernakulam,9.6,32.4,77.3,None
2024-04-26,Ernakulam,2.6,32.8,53.2,None
2024-04-27,Ernakulam,2.7,31.4,69.1,None
2024-04-28,Ernakulam,7.7,35.4,82.9,None
2024-04-29,Ernakulam,6.0,32.9,74.1,None
2024-04-30,Ernakulam,9.9,34.9,52.4,None
2024-05-01,Ernakulam,3.9,31.7,50.3,None
2024-05-02,Ernakulam,6.0,31.5,58.3,None
2024-05-03,Ernakulam,7.9,34.3,57.4,None
2024-05-04,Ernakulam,5.0,28.5,70.2,None
2024-05-05,Ernakulam,8.5,26.6,66.0,None
2024-05-06,Ernakulam,7.3,29.6,99.6,None
2024-05-07,Ernakulam,3.6,30.0,80.0,None
2024-05-08,Ernakulam,8.7,34.1,55.9,None
2024-05-09,Ernakulam,5.8,27.9,82.9,None
2024-05-10,Ernakulam,6.8,29.7,68.1,None
2024-05-11,Ernakulam,8.9,30.0,58.5,None
2024-05-12,Ernakulam,2.9,36.5,77.1,None
2024-05-13,Ernakulam,9.5,34.7,59.7,None
2024-05-14,Ernakulam,8.5,36.5,66.4,None
2024-05-15,Ernakulam,0.8,37.0,57.5,None
2024-05-16,Ernakulam,2.8,33.9,62.3,None
2024-05-17,Ernakulam,1.8,35.2,64.3,None
2024-05-18,Ernakulam,6.1,36.2,61.0,None
2024-05-19,Ernakulam,1.3,31.8,79.0,None
2024-05-20,Ernakulam,8.5,34.4,68.0,None
2024-05-21,Ernakulam,7.6,37.4,54.6,Heatwave
2024-05-22,Ernakulam,5.6,39.1,78.4,Heatwave
2024-05-23,Ernakulam,4.4,34.3,53.9,None
2024-05-24,Ernakulam,8.3,32.3,74.0,None
2024-05-25,Ernakulam,7.2,28.8,70.2,None
2024-05-26,Ernakulam,7.1,39.2,84.1,Heatwave
2024-05-27,Ernakulam,6.0,30.9,66.4,None
2024-05-28,Ernakulam,4.8,34.0,67.7,None
2024-05-29,Ernakulam,1.7,39.4,73.4,Heatwave
2024-05-30,Ernakulam,5.0,37.0,68.1,Heatwave
2024-05-31,Ernakulam,3.1,37.0,93.8,Heatwave
2024-06-01,Ernakulam,68.0,26.5,86.1,None
2024-06-02,Ernakulam,53.8,28.6,86.6,None
2024-06-03,Ernakulam,37.3,27.6,94.7,None
2024-06-04,Ernakulam,21.3,25.5,87.3,None
2024-06-05,Ernakulam,178.7,23.9,80.4,Flood
2024-06-06,Ernakulam,34.6,27.8,83.1,None
2024-06-07,Ernakulam,30.3,21.4,87.1,None
2024-06-08,Ernakulam,6.2,25.3,93.8,None
2024-06-09,Ernakulam,4.7,27.8,96.1,None
2024-06-10,Ernakulam,18.0,25.5,91.0,None
2024-06-11,Ernakulam,19.2,26.6,83.5,None
2024-06-12,Ernakulam,44.5,27.6,87.9,None
2024-06-13,Ernakulam,8.9,25.3,83.0,None
2024-06-14,Ernakulam,26.5,26.9,95.7,None
2024-06-15,Ernakulam,0.8,23.5,97.5,None
2024-06-16,Ernakulam,7.6,25.1,86.0,None
2024-06-17,Ernakulam,9.7,25.2,88.4,None
2024-06-18,Ernakulam,116.5,26.9,89.3,None
2024-06-19,Ernakulam,47.3,28.4,91.7,None
2024-06-20,Ernakulam,4.5,25.5,95.3,None
2024-06-21,Ernakulam,36.5,26.2,86.3,None
2024-06-22,Ernakulam,38.8,24.9,84.4,None
2024-06-23,Ernakulam,30.6,29.3,86.9,None
2024-06-24,Ernakulam,43.0,25.4,85.3,None
2024-06-25,Ernakulam,23.4,27.8,84.6,None
2024-06-26,Ernakulam,70.4,21.9,83.3,None
2024-06-27,Ernakulam,65.9,25.8,87.9,None
2024-06-28,Ernakulam,32.5,27.2,100.0,None
2024-06-29,Ernakulam,31.2,26.5,89.1,None
2024-06-30,Ernakulam,47.4,27.8,85.6,None
2024-07-01,Ernakulam,35.5,27.0,97.9,None
2024-07-02,Ernakulam,50.2,23.3,95.5,None
2024-07-03,Ernakulam,7.7,28.8,95.5,None
2024-07-04,Ernakulam,126.0,23.5,91.4,None
2024-07-05,Ernakulam,33.8,26.5,87.3,None
2024-07-06,Ernakulam,35.5,26.6,95.4,None
2024-07-07,Ernakulam,118.7,22.0,94.6,None
2024-07-08,Ernakulam,45.6,29.2,90.8,None
2024-07-09,Ernakulam,25.7,24.3,79.7,None
2024-07-10,Ernakulam,64.1,25.8,89.6,None
2024-07-11,Ernakulam,59.2,21.7,88.4,None
2024-07-12,Ernakulam,6.3,25.9,98.8,None
2024-07-13,Ernakulam,31.0,26.5,84.7,None
2024-07-14,Ernakulam,22.7,26.8,91.8,None
2024-07-15,Ernakulam,11.6,26.7,90.9,None
2024-07-16,Ernakulam,19.5,25.0,89.1,None
2024-07-17,Ernakulam,47.9,28.2,94.0,None
2024-07-18,Ernakulam,16.3,28.6,85.1,None
2024-07-19,Ernakulam,57.7,28.2,88.6,None
2024-07-20,Ernakulam,72.1,27.6,84.2,None
2024-07-21,Ernakulam,25.6,27.8,90.0,None
2024-07-22,Ernakulam,30.8,25.9,92.6,None
2024-07-23,Ernakulam,53.0,25.7,92.2,None
2024-07-24,Ernakulam,30.4,23.1,87.0,None
2024-07-25,Ernakulam,30.5,22.9,90.1,None
2024-07-26,Ernakulam,53.5,29.0,100.0,None
2024-07-27,Ernakulam,47.9,24.2,99.0,None
2024-07-28,Ernakulam,35.4,25.5,98.2,None
2024-07-29,Ernakulam,25.1,29.2,85.2,None
2024-07-30,Ernakulam,68.2,26.6,83.6,None
2024-07-31,Ernakulam,64.3,27.9,91.1,None
2024-08-01,Ernakulam,30.3,29.0,92.2,None
2024-08-02,Ernakulam,83.3,24.3,85.0,None
2024-08-03,Ernakulam,35.7,26.5,93.4,None
2024-08-04,Ernakulam,36.4,28.4,96.2,None
2024-08-05,Ernakulam,20.5,27.7,99.4,None
2024-08-06,Ernakulam,32.2,27.0,86.3,None
2024-08-07,Ernakulam,31.5,23.3,96.3,None
2024-08-08,Ernakulam,54.7,25.5,85.0,None
2024-08-09,Ernakulam,25.6,25.2,85.9,None
2024-08-10,Ernakulam,14.0,25.1,90.4,None
2024-08-11,Ernakulam,7.0,25.5,89.0,None
2024-08-12,Ernakulam,19.2,22.0,94.9,None
2024-08-13,Ernakulam,27.8,23.5,91.0,None
2024-08-14,Ernakulam,48.1,27.3,83.6,None
2024-08-15,Ernakulam,26.9,22.3,79.3,None
2024-08-16,Ernakulam,37.0,28.6,97.8,None
2024-08-17,Ernakulam,20.5,29.0,87.0,None
2024-08-18,Ernakulam,55.5,25.1,87.7,None
2024-08-19,Ernakulam,31.1,27.2,83.1,None
2024-08-20,Ernakulam,44.9,29.5,94.2,None
2024-08-21,Ernakulam,32.7,25.5,86.4,None
2024-08-22,Ernakulam,31.9,25.8,91.4,None
2024-08-23,Ernakulam,79.0,28.7,94.8,None
2024-08-24,Ernakulam,34.3,25.5,84.2,None
2024-08-25,Ernakulam,87.1,27.7,97.6,None
2024-08-26,Ernakulam,4.1,26.8,94.7,None
2024-08-27,Ernakulam,10.1,26.9,85.0,None
2024-08-28,Ernakulam,17.6,23.8,100.0,None
2024-08-29,Ernakulam,50.4,24.7,90.8,None
2024-08-30,Ernakulam,28.2,26.4,88.3,None
2024-08-31,Ernakulam,119.2,24.1,98.1,None
2024-09-01,Ernakulam,35.1,24.7,99.0,None
2024-09-02,Ernakulam,4.5,24.9,94.5,None
2024-09-03,Ernakulam,66.7,27.1,92.4,None
2024-09-04,Ernakulam,13.9,27.8,85.5,None
2024-09-05,Ernakulam,86.3,28.0,89.7,None
2024-09-06,Ernakulam,60.3,22.1,97.4,None
2024-09-07,Ernakulam,52.2,22.9,83.0,None
2024-09-08,Ernakulam,37.1,32.4,80.3,None
2024-09-09,Ernakulam,17.0,26.0,87.1,None
2024-09-10,Ernakulam,44.3,25.3,96.1,None
2024-09-11,Ernakulam,25.2,25.6,81.7,None
2024-09-12,Ernakulam,10.6,25.2,89.2,None
2024-09-13,Ernakulam,21.4,31.9,100.0,None
2024-09-14,Ernakulam,10.8,21.9,93.6,None
2024-09-15,Ernakulam,57.9,25.6,93.0,None
2024-09-16,Ernakulam,30.3,22.5,94.4,None
2024-09-17,Ernakulam,12.5,24.8,90.9,None
2024-09-18,Ernakulam,13.3,22.3,94.8,None
2024-09-19,Ernakulam,40.7,31.5,95.4,None
2024-09-20,Ernakulam,31.9,28.3,92.7,None
2024-09-21,Ernakulam,26.3,27.3,92.1,None
2024-09-22,Ernakulam,14.3,24.4,86.9,None
2024-09-23,Ernakulam,17.9,25.5,86.9,None
2024-09-24,Ernakulam,30.4,26.6,87.5,None
2024-09-25,Ernakulam,37.7,25.9,96.4,None
2024-09-26,Ernakulam,63.2,26.0,90.0,None
2024-09-27,Ernakulam,81.0,27.9,93.9,None
2024-09-28,Ernakulam,41.9,26.3,85.4,None
2024-09-29,Ernakulam,22.9,23.3,93.0,None
2024-09-30,Ernakulam,46.3,25.7,85.9,None
2024-10-01,Ernakulam,36.6,26.6,85.9,None
2024-10-02,Ernakulam,35.9,29.0,84.3,None
2024-10-03,Ernakulam,37.1,27.5,81.9,None
2024-10-04,Ernakulam,46.6,26.3,87.8,None
2024-10-05,Ernakulam,22.2,26.2,86.2,None
2024-10-06,Ernakulam,39.5,28.4,77.2,None
2024-10-07,Ernakulam,14.2,30.1,90.3,None
2024-10-08,Ernakulam,42.2,28.1,91.0,None
2024-10-09,Ernakulam,49.9,27.1,84.2,None
2024-10-10,Ernakulam,11.2,24.9,85.9,None
2024-10-11,Ernakulam,29.9,27.6,97.4,None
2024-10-12,Ernakulam,20.4,29.2,93.1,None
2024-10-13,Ernakulam,39.7,23.8,83.4,None
2024-10-14,Ernakulam,7.6,23.4,86.8,None
2024-10-15,Ernakulam,5.8,26.4,94.7,None
2024-10-16,Ernakulam,14.6,26.4,82.5,None
2024-10-17,Ernakulam,9.5,26.6,79.5,None
2024-10-18,Ernakulam,8.9,26.2,93.4,None
2024-10-19,Ernakulam,21.8,27.6,93.5,None
2024-10-20,Ernakulam,17.9,25.2,89.2,None
2024-10-21,Ernakulam,18.8,26.4,89.6,None
2024-10-22,Ernakulam,6.1,27.8,83.9,None
2024-10-23,Ernakulam,63.6,25.6,88.1,None
2024-10-24,Ernakulam,89.7,23.6,84.9,None
2024-10-25,Ernakulam,19.4,22.1,86.9,None
2024-10-26,Ernakulam,16.8,28.8,88.9,None
2024-10-27,Ernakulam,41.6,27.4,82.7,None
2024-10-28,Ernakulam,39.8,28.6,73.1,None
2024-10-29,Ernakulam,62.2,27.3,85.3,None
2024-10-30,Ernakulam,20.6,26.2,82.2,None
2024-10-31,Ernakulam,35.8,27.2,78.1,None
2024-11-01,Ernakulam,21.4,24.4,86.4,None
2024-11-02,Ernakulam,16.8,24.7,87.2,None
2024-11-03,Ernakulam,24.8,30.1,89.5,None
2024-11-04,Ernakulam,38.3,27.5,88.5,None
2024-11-05,Ernakulam,13.2,28.6,87.5,None
2024-11-06,Ernakulam,31.4,24.8,84.5,None
2024-11-07,Ernakulam,23.2,25.4,77.9,None
2024-11-08,Ernakulam,6.2,30.1,96.0,None
2024-11-09,Ernakulam,13.7,26.4,82.7,None
2024-11-10,Ernakulam,7.0,30.5,87.0,None
2024-11-11,Ernakulam,54.9,29.2,79.1,None
2024-11-12,Ernakulam,53.0,25.7,81.4,None
2024-11-13,Ernakulam,5.6,27.7,84.0,None
2024-11-14,Ernakulam,12.7,31.2,86.4,None
2024-11-15,Ernakulam,32.5,25.9,90.1,None
2024-11-16,Ernakulam,20.8,27.2,90.1,None
2024-11-17,Ernakulam,66.9,24.6,81.2,None
2024-11-18,Ernakulam,72.2,26.8,82.8,None
2024-11-19,Ernakulam,30.6,30.7,83.2,None
2024-11-20,Ernakulam,43.2,29.2,84.1,None
2024-11-21,Ernakulam,40.9,30.4,85.2,None
2024-11-22,Ernakulam,18.8,28.9,85.2,None
2024-11-23,Ernakulam,13.5,24.8,79.9,None
2024-11-24,Ernakulam,5.9,31.2,82.6,None
2024-11-25,Ernakulam,10.3,27.0,91.8,None
2024-11-26,Ernakulam,24.7,26.9,93.9,None
2024-11-27,Ernakulam,14.4,26.1,86.4,None
2024-11-28,Ernakulam,44.1,26.6,93.4,None
2024-11-29,Ernakulam,17.3,26.4,76.8,None
2024-11-30,Ernakulam,5.4,29.2,86.7,None
2024-12-01,Ernakulam,3.1,28.9,64.1,None
2024-12-02,Ernakulam,4.5,28.6,59.8,None
2024-12-03,Ernakulam,3.8,28.5,58.9,None
2024-12-04,Ernakulam,0.6,29.2,59.6,None
2024-12-05,Ernakulam,0.3,29.0,61.8,None
2024-12-06,Ernakulam,4.9,27.6,62.9,None
2024-12-07,Ernakulam,1.8,28.5,70.1,None
2024-12-08,Ernakulam,4.1,30.1,68.7,None
2024-12-09,Ernakulam,0.4,29.8,64.2,None
2024-12-10,Ernakulam,0.9,28.6,63.9,None
2024-12-11,Ernakulam,4.9,30.1,64.3,None
